Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Health Freedom Ohio,hfo4you,1780780855277063,HEALTH_SITE,US,"501(c)4 nonprofit organization dedicated to maintaining our fundamental human right to health freedom. Volunteer based and grassroots consisting of Ohioans, medical, and health professionals. It's your health, your life, your way.",2018-03-19 23:13:36,21053,21847,2020-09-16 11:39:29 EDT,2020-09-16,11:39:29,Photo,720,377,33,166,137,1,1,0,1,4,,-,0,0,0,N/A,https://www.facebook.com/1780780855277063/posts/3485147431507055,,https://www.facebook.com/OhioRep76/photos/a.110765393686100/336520627777241/?type=3,,Restore Ohio Now Bill Legislation that seeks to terminate the COVID-19 state of emergency order. HOUSBOR (00 SHI Diane V. Grendell SRAIN R-Chesterland,State Rep Diane Grendell,"Next week, I am introducing the “Restore Ohio Now” bill, which will terminate the COVID-19 state of emergency order. As a result of its implementation, the bill would also seek to end other specific orders issued by the governor that are set to expire if and when the state of emergency concludes.

Many Ohioans have worked diligently, in good-faith to flatten the curve of COVID-19 for months. Initially, there was much cause for concern regarding COVID-19. Governor DeWine responded appropriately to an unknown threat facing Ohioans. 

However, the administration continues to use this state of emergency to issue restrictive orders against our businesses and all Ohioans. Current COVID numbers are the result of expanded testing occurring; Ohio’s deaths and hospitalizations have decreased significantly. The time has come to responsibly transition back to our lives before the pandemic, and this bill is a first step in that direction.

The current state of emergency is a conflict with the separation of powers. The Ohio Supreme Court has held that each of the three divisions of government must be protected from encroachments by the others.

It’s crucial, for the sake of our people and our Constitution, that one branch of government cannot solely supersede on our entire state with overwhelming and unchecked authority. This is not only an issue of getting our state and Ohioans back on track, it’s also about protecting the foundation of how our government is supposed to constitutionally function for the people. Government cannot protect us from every single one of life’s risks; we have to rely on the judgement and responsibility of individual Ohioans in the exercise of their personal liberties.",,,,720,8.47
vactruth.com,vaccinetruth,287991907988,ACTIVITY_GENERAL,US,Click on this link and get FREE instant access to powerful information on vaccines! http://vactruth.com/join,2010-02-06 05:55:45,124584,127305,2020-08-20 22:24:36 EDT,2020-08-20,22:24:36,Photo,698,173,87,248,0,14,0,73,103,0,,-,0,0,0,N/A,https://www.facebook.com/287991907988/posts/10157777098147989,,https://www.facebook.com/vaccinetruth/photos/a.10150455123022989/10157777097902989/?type=3,,"Do you know which aluminum-containing vaccines your doctor administered to your children? Since the U.S. Department of Health and Human Services recognizes aluminum as neurotoxin, and FDA has expressed concerns about any aluminum exposure young children, your doctor may have recommended an alternative vaccine schedule. CDC Recommends Up to 22 Doses of Aluminum-Containing Vaccines from Birth to 18 Years of Age Birth 6months 12 months years years 6-1 years Visit physciansfrinfomeconent.orlaluminum to earn more. P&C ORINFORMED PHYSICIANS CONSENT Delivering Data on Infectious Diseases Vaccines'™",,,,,,698,6.02
Health Freedom Minnesota,MNRIGHTS,1514621358868143,COMMUNITY,US,Connecting the community with support and education on issues of health and personal freedom. Follow us on Telegram! https://t.me/MNRights,2016-01-01 15:53:30,11062,11599,2020-09-08 21:21:11 EDT,2020-09-08,21:21:11,Link,653,332,16,256,44,3,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1514621358868143/posts/2600562550274013,"“This report isn’t science; it’s fiction. Under the guise of academic research, this report is nothing short of an attack on those who exercised their personal freedom to attend Sturgis,” said Gov. Noem in a press release Tuesday.""Predictably, some in the media breathlessly report on this nonpeer-reviewed model, built on incredibly faulty assumptions that do not reflect the actual facts and data here in South Dakota."" Read more on why:",https://www.kotatv.com/2020/09/08/gov-noem-says-sturgis-rally-report-is-fiction/,,,Gov. Noem says Sturgis Rally report is ‘fiction’,Gov. Kristi Noem echos what health officials said in their Tuesday morning press meeting the report should be dismissed.,,,,653,2.77
Health Freedom Ohio,hfo4you,1780780855277063,HEALTH_SITE,US,"501(c)4 nonprofit organization dedicated to maintaining our fundamental human right to health freedom. Volunteer based and grassroots consisting of Ohioans, medical, and health professionals. It's your health, your life, your way.",2018-03-19 23:13:36,20933,21725,2020-09-06 15:43:24 EDT,2020-09-06,15:43:24,Photo,602,16,84,392,0,26,1,3,80,0,,-,0,0,0,N/A,https://www.facebook.com/1780780855277063/posts/3453647514657047,"“The CDC advised parents to prepare for children to be detained overnight in case of a disaster, listing COVID-19 as a ‘biological threat’ that would qualify as a disaster.” Ohio parents, it’s enough of this dangerous and tyrannical breach of power. Please beware and proactively advocate for you and your family’s well being. https://ohiostatehousenews.com/2020/09/cdc-advises-parents-to-prepare-for-sudden-sleepover-for-school-children/?fbclid=IwAR3m4m3ApW7i7FmbcEM_0Obn2SNWCSa6ugHqIQqN59yjcQEn2VrEVckEfY4",https://www.facebook.com/hfo4you/photos/a.1785729951448820/3453647411323724/?type=3,,"ohiostatehousenews.com CDC advises parents to prepare for ""sudden sleepover"" for school children cdc.gov cdc. EASY AS ABC THREE STEPS Το PROTECT YOUR CHILD DURING EMERGENCIES IN THE SCHOOL DAY ASK how you would reunited with your child emergency.or evacuation A BRING extra medicines, special food supplies child would need if you were separated overnight MEDS COMPLETE backpack tuck one your child's backpack and your wallet C BACKPACK EMERGENCY The Center for Disease Control recently updated their website advising parents to prepare for a ""sudden sleepover"" for their children in the case of a disaster, which could include COVID-19",,,,,,602,7.08
Health Freedom Ohio,hfo4you,1780780855277063,HEALTH_SITE,US,"501(c)4 nonprofit organization dedicated to maintaining our fundamental human right to health freedom. Volunteer based and grassroots consisting of Ohioans, medical, and health professionals. It's your health, your life, your way.",2018-03-19 23:13:36,20364,21127,2020-08-07 13:00:09 EDT,2020-08-07,13:00:09,Photo,575,72,18,414,0,50,15,3,3,0,,-,0,0,0,N/A,https://www.facebook.com/1780780855277063/posts/3360714063950393,"""Now that dentists have reopened their doors, they’re having patients show up with a nasty set of symptoms, which the doctors have dubbed “mask mouth.” The new oral hygiene issue — caused by, you guessed it, wearing a mask all the time to prevent the spread of the coronavirus — is leading to all kinds of dental disasters like decaying teeth, receding gum lines and seriously sour breath. “We’re seeing inflammation in people’s gums that have been healthy forever, and cavities in people who have never had them before,” says Dr. Rob Ramondi, a dentist and co-founder of One Manhattan Dental. “About 50% of our patients are being impacted by this, [so] we decided to name it ‘mask mouth’ — after ‘meth mouth.’ ” https://www.foxnews.com/health/mask-mouth-dentists-new-term",https://www.facebook.com/hfo4you/photos/a.1785729951448820/3360714007283732/?type=3,,XFOX NEWS Watch TV CORONAVIRUS Published 7 hours ago 'Mask mouth': Dentists coin new term for smelly side effect of wearing a mask By Melkorka Licea New York Post f X,,,,,,575,6.76
vactruth.com,vaccinetruth,287991907988,ACTIVITY_GENERAL,US,Click on this link and get FREE instant access to powerful information on vaccines! http://vactruth.com/join,2010-02-06 05:55:45,124650,127368,2020-08-17 13:44:41 EDT,2020-08-17,13:44:41,Photo,545,181,31,196,0,39,7,5,85,1,,-,0,0,0,N/A,https://www.facebook.com/287991907988/posts/10157768911552989,,https://www.facebook.com/sayerjigmi/photos/a.217389921755973/1607294162765535/?type=3,,"FOX35 ORLANDO Watch Live FOX 35 INVESTIGATES: Questions raised after fatal motorcycle crash listed as COVID-19 death By Danielle Lama f PublishJul 16 Updated 18 Coronavirus FOX Orlando Crash victim reported as COVID-19 death FOX35 CRASH VICTIM REPORTED AS COVID DEATH THENWSSTATIONA MEDICAL CENTER FOX ONEBLOOD IS LOOKING FOR DONORS CORONAVIRUS INLRYATTORNES DANNEWLIN Crash victim reported as COVID-19 death A person who died in motorcycle accident was added to Florida's COVID-19 death count, according state health official.",Sayer Ji,"This was not an isolated case. Not only is the coding requirement for COVID an open conspiracy against the truth, i.e. you don't need to test or prove ""Covid deaths"" via viral testing, just ""suspicion,"" but over 400 labs in FL reported 100% positivity rates. Can you imagine what's goin on elsewhere? The scamdemic is finally being revealed for what it is. BUT, I do not anticipate we'll have social media outlets like FB much longer. Join me now on my off-Facebook community in Telegram before they take voices like mine out: https://t.me/sayeregengmi",,,,545,4.7
Health Freedom Minnesota,MNRIGHTS,1514621358868143,COMMUNITY,US,Connecting the community with support and education on issues of health and personal freedom. Follow us on Telegram! https://t.me/MNRights,2016-01-01 15:53:30,11068,11604,2020-09-12 18:45:14 EDT,2020-09-12,18:45:14,Link,515,236,41,169,3,60,1,2,3,0,,-,0,0,0,N/A,https://www.facebook.com/1514621358868143/posts/2603768319953436,A Chinese virologist who has reportedly been in hiding for fear of her safety has stepped out into the public eye again to make the explosive claim that she has the scientific evidence to prove COVID-19 was man-made in a lab in China.,https://nypost.com/2020/09/11/chinese-virologist-says-she-has-proof-covid-19-was-made-in-wuhan-lab/,,,Chinese virologist claims she has proof COVID-19 was made in Wuhan lab,A Chinese virologist who has reportedly been in hiding for fear of her safety has stepped out into the public eye again to make the explosive claim that she has the scientific evidence to prove COV…,,,,515,2.18
Health Freedom Minnesota,MNRIGHTS,1514621358868143,COMMUNITY,US,Connecting the community with support and education on issues of health and personal freedom. Follow us on Telegram! https://t.me/MNRights,2016-01-01 15:53:30,11050,11585,2020-09-04 18:23:34 EDT,2020-09-04,18:23:34,Link,515,60,13,237,1,125,51,4,22,2,,-,0,0,0,N/A,https://www.facebook.com/1514621358868143/posts/2597003290629939,She died in February but the test supposedly took place in June.,https://www.localmemphis.com/mobile/article/news/investigations/i-team/shelby-county-woman-died-6-months-ago-letter-covid-19-positive/522-bcd8c6e1-5d75-4e07-af99-ed7babed909b,https://www.localmemphis.com/article/news/investigations/i-team/shelby-county-woman-died-6-months-ago-letter-covid-19-positive/522-bcd8c6e1-5d75-4e07-af99-ed7babed909b,,Shelby County woman who passed away 6 months ago gets letter saying she is COVID-19 positive,She died in February but the test supposedly took place in June.,,,,515,2.18
Health Freedom Minnesota,MNRIGHTS,1514621358868143,COMMUNITY,US,Connecting the community with support and education on issues of health and personal freedom. Follow us on Telegram! https://t.me/MNRights,2016-01-01 15:53:30,11098,11576,2020-09-17 11:36:05 EDT,2020-09-17,11:36:05,Link,500,69,11,323,1,47,1,2,46,0,,-,0,0,0,N/A,https://www.facebook.com/1514621358868143/posts/2607848399545428,"The discussion involves the low number of coronavirus cases emerging from bars and restaurants and how to handle that. And most disturbingly, how to keep it from the public. https://www.msn.com/en-us/news/us/covid-19-emails-from-nashville-mayors-office-show-disturbing-revelation/ar-BB197w6e?fbclid=IwAR3Xd9MiKTRCNmHkSe2-BpH6ID1VVloVuXIHdchJGjh0dD_OarAThkCM0ZQ",https://www.msn.com/en-us/news/us/covid-19-emails-from-nashville-mayors-office-show-disturbing-revelation/ar-BB197w6e?fbclid=IwAR3Xd9MiKTRCNmHkSe2-BpH6ID1VVloVuXIHdchJGjh0dD_OarAThkCM0ZQ,,,COVID-19 emails from Nashville mayor's office show disturbing revelation,The coronavirus cases on lower Broadway may have been so low that the mayor’s office and the Metro Health Department decided to keep it secret. Emails between the mayor’s senior advisor and the health department reveal only a partial picture. But what they reveal is disturbing. The discussion in...,,,,500,2.12
Health Freedom Minnesota,MNRIGHTS,1514621358868143,COMMUNITY,US,Connecting the community with support and education on issues of health and personal freedom. Follow us on Telegram! https://t.me/MNRights,2016-01-01 15:53:30,10954,11480,2020-08-08 14:32:42 EDT,2020-08-08,14:32:42,Link,500,303,19,163,11,3,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/1514621358868143/posts/2573826156280986,"“Face masks in public places are not necessary, based on all the current evidence,” said Coen Berends, spokesman for the National Institute for Public Health and the Environment. “There is no benefit and there may even be negative impact.” https://www.intellectualtakeout.org/europes-top-health-officials-say-masks-arent-helpful/#.Xy31Nb50UN4.facebook",https://www.intellectualtakeout.org/europes-top-health-officials-say-masks-arent-helpful/#.Xy31Nb50UN4.facebook,,,Europe's Top Health Officials Say Masks Aren't Helpful,"In many countries in Europe, health officials are not mandating face masks to fight COVID19, saying there is no health benefit to wearing them",,,,500,2.12
Health Freedom Minnesota,MNRIGHTS,1514621358868143,COMMUNITY,US,Connecting the community with support and education on issues of health and personal freedom. Follow us on Telegram! https://t.me/MNRights,2016-01-01 15:53:30,11079,11616,2020-09-14 20:01:00 EDT,2020-09-14,20:01:00,Photo,484,239,3,184,57,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/1514621358868143/posts/2605521976444737,"In case you missed the connection, the same governor held up by Governor Walz’s attorney to argue in favor of Minnesota’s restrictions has just been ruled to have been acting unconstitutionally. https://6abc.com/coronavirus-in-pennsylvania-covid-19-unconstitutional-gov-wolf/6422411/?fbclid=IwAR0VNyXpxvUlie-IjsXtiguhd9RhL3OGifGSxJ1odGZBYDdWw2lWarojztI",https://www.facebook.com/MNRIGHTS/photos/a.1579487729048172/2605521776444757/?type=3,,"""The Constitution cannot accept the concept of a 'new normal' where the basic liberties of the people can be subordinated to open-ended emergency mitigation measures."" -U.S. Distric Judge William S. Stickman IV, ruling that Gov. Wolf's gathering restrictions and shutdown of employers are UNCONSTITUTIONAL. EAATE",,,,,,484,1.9
Health Freedom Minnesota,MNRIGHTS,1514621358868143,COMMUNITY,US,Connecting the community with support and education on issues of health and personal freedom. Follow us on Telegram! https://t.me/MNRights,2016-01-01 15:53:30,10981,11509,2020-08-20 10:12:11 EDT,2020-08-20,10:12:11,Link,473,254,59,79,58,23,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1514621358868143/posts/2583884345275167,"“They have every right to refuse the vaccine, I don’t think you need a contingency plan,” Fauci said. “If someone refuses the vaccine in the general public, then there’s nothing you can do about that, you cannot force someone to take a vaccine.” https://www.foxnews.com/health/mandated-coronavirus-vaccine-unlikely-fauci",https://www.foxnews.com/health/mandated-coronavirus-vaccine-unlikely-fauci,,,"Mandated coronavirus vaccination in US unlikely, Fauci says","Dr. Anthony Fauci, the nation's top infectious disease expert, said on Tuesday he doesn’t think an eventual coronavirus vaccine would be mandated for the public.",,,,473,2
Health Freedom Ohio,hfo4you,1780780855277063,HEALTH_SITE,US,"501(c)4 nonprofit organization dedicated to maintaining our fundamental human right to health freedom. Volunteer based and grassroots consisting of Ohioans, medical, and health professionals. It's your health, your life, your way.",2018-03-19 23:13:36,21043,21837,2020-09-15 17:42:31 EDT,2020-09-15,17:42:31,Photo,467,283,14,65,104,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1780780855277063/posts/3482686378419827,"""A group of more than two dozen Ohio parents are suing the state's health director over an imposed mask requirement at schools, arguing that the mandate infringes upon their religious beliefs and the ability to raise their children as they wish. The complaint, filed last week in Putnam County Common Pleas Court, responds to Ohio Department of Health (ODH) Interim Director Lance Himes' order signed August 13, which requires that face coverings be worn in K-12 educational settings in an effort to help mitigate the spread of coronavirus."" https://www.newsweek.com/ohio-parents-say-masks-school-infringe-religious-beliefs-sue-health-director-1531994",https://www.facebook.com/hfo4you/photos/a.1785729951448820/3482686328419832/?type=3,,"Newsweek SUBSCRIBE NEWS Ohio Parents Say Masks in School Infringe on Religious Beliefs, Sue Health Director BY JOCELYN GRZESZCZAK ON 9/15/20 AT 10:24 AM EDT",,,,,,467,5.49
Health Freedom Ohio,hfo4you,1780780855277063,HEALTH_SITE,US,"501(c)4 nonprofit organization dedicated to maintaining our fundamental human right to health freedom. Volunteer based and grassroots consisting of Ohioans, medical, and health professionals. It's your health, your life, your way.",2018-03-19 23:13:36,20397,21164,2020-08-08 12:09:08 EDT,2020-08-08,12:09:08,Photo,467,9,121,158,0,24,12,10,133,0,,-,0,0,0,N/A,https://www.facebook.com/1780780855277063/posts/3363706210317845,"Forced compliance is a real concern, especially as it pertains to our civil liberties. Are you okay with your ability to work or go to school being dependent on your consumption of a liability-free pharmaceutical product? What do you plan to do about it? ""SAN DIEGO (KGTV) — As drugmakers race to develop a vaccine against the coronavirus, several legal questions are emerging: could the government require people to get it? Could people who refuse to roll up their sleeves get banned from stores or lose their jobs? The short answer is yes, according to Dov Fox, a law professor and the director of the Center for Health Law Policy and Bioethics at the University of San Diego. “States can compel vaccinations in more or less intrusive ways,” he said in an interview. “They can limit access to schools or services or jobs if people don’t get vaccinated. They could force them to pay a fire or even lock them up in jail.” https://www.10news.com/news/local-news/states-have-authority-to-fine-or-jail-people-who-refuse-coronavirus-vaccine-attorney-says",https://www.facebook.com/hfo4you/photos/a.1785729951448820/3363706156984517/?type=3,,"NEWS SANDIEGO States have authority to fine or jail people who refuse coronavirus vaccine, attorney says Legal precedent dates back to 1905 < Past cases show states would have the authority to fine or even jail people who refuse to get vaccinated against the coronavirus, attorney says.",,,,,,467,5.49
Health Freedom Minnesota,MNRIGHTS,1514621358868143,COMMUNITY,US,Connecting the community with support and education on issues of health and personal freedom. Follow us on Telegram! https://t.me/MNRights,2016-01-01 15:53:30,10961,11488,2020-08-11 15:28:54 EDT,2020-08-11,15:28:54,Link,467,177,31,245,7,0,0,4,3,0,,-,0,0,0,N/A,https://www.facebook.com/1514621358868143/posts/2576407096022892,"Most state statutes automatically terminate emergency authority after a 30- or 60-day period, unless specifically extended by the governor. This highlights that emergencies are assumed to be of short duration. Our current quandary is that governors are using COVID as an excuse to extend their authority indefinitely.",https://thefederalist.com/2020/08/11/governors-cant-use-coronavirus-to-indefinitely-declare-a-state-of-emergency/#.XzLxYLeeyLE.facebook,,,Governors Can’t Use COVID To Indefinitely Keep A State Of Emergency,Americans permitted executives to take power—to declare states of emergency and to implement lockdowns—and now those executives won’t give that power back.,,,,467,1.98
Health Freedom Ohio,hfo4you,1780780855277063,HEALTH_SITE,US,"501(c)4 nonprofit organization dedicated to maintaining our fundamental human right to health freedom. Volunteer based and grassroots consisting of Ohioans, medical, and health professionals. It's your health, your life, your way.",2018-03-19 23:13:36,20641,21419,2020-08-21 19:27:30 EDT,2020-08-21,19:27:30,Photo,462,24,72,175,0,15,3,5,168,0,,-,0,0,0,N/A,https://www.facebook.com/1780780855277063/posts/3403832526305213,"Push back now or surrender your bodily autonomy forever. We are getting organized, are you going to join us? Visit our website today to find out about joining the health freedom movement. ""When a COVID-19 vaccine becomes available, some experts think states will require targeted industries to enforce vaccine mandates for their employees, especially those we’ve come to know as “essential workers.” Grocery store workers get exposed to a lot of people, but also have the chance to infect a lot of people because of the nature of their work and the fact that virtually everybody needs to buy food,” says Carmel Shachar, executive director of the Petrie-Flom Center for Health Law Policy, Biotechnology, and Bioethics at Harvard Law School. Hospitality industry workers—those who work in restaurants, bars, and coffee shops, for example—could also see similar mandates... Even the general public could be incentivized to get vaccinated. “Oddly enough, the best way to impose a mandate is to reward people with more freedom if they follow that mandate,” Caplan says. For example, with proof of inoculation, you would be able to attend a sporting event “as a reward for doing the right thing,” he says. “And I can imagine people saying, If you want to go to my restaurant, my bowling alley, or my tattoo parlor, then I want to see a vaccine certificate, too.” https://api.nationalgeographic.com/distribution/public/amp/science/2020/08/how-coronavirus-covid-vaccine-mandate-would-actually-work-cvd",https://www.facebook.com/hfo4you/photos/a.1785729951448820/3403832466305219/?type=3,,"NATIONAL GEOGRAPHIC SCIENCE COVERAGE CORONAVIRUS COVID-19 vaccines could become mandatory. Here's how it might work. After a COVID-19 vaccine is available, you may need to get inoculated to go to the office, attend a sporting event, or even get a seat at a restaurant.",,,,,,462,5.44
National Vaccine Injury Compensation Program,NVICP,291826954275107,ACTIVITY_GENERAL,US,"We keep people informed about the NVICP, including the current payout figures for vaccine injuries and deaths. ",2015-02-24 20:54:38,11732,12738,2020-09-30 18:17:46 EDT,2020-09-30,18:17:46,Photo,448,294,56,53,32,7,2,2,1,1,,-,0,0,0,N/A,https://www.facebook.com/291826954275107/posts/2201187330005717,,https://www.facebook.com/photo.php?fbid=3886350161379923&set=p.3886350161379923&type=3,,"If there really was a DEADLY PANDEMIC, we wouldn't need to be rushing to TEST everybody to prove it exists. People would ACTUALLY be sick. Hospitals would all be FULL. People you actually KNOW would be dead. NONE of that exists in reality. But instead, ONLY on your television.",Anita,,,,,448,5.46
Health Freedom Ohio,hfo4you,1780780855277063,HEALTH_SITE,US,"501(c)4 nonprofit organization dedicated to maintaining our fundamental human right to health freedom. Volunteer based and grassroots consisting of Ohioans, medical, and health professionals. It's your health, your life, your way.",2018-03-19 23:13:36,20364,21127,2020-08-07 07:04:17 EDT,2020-08-07,07:04:17,Photo,447,69,104,141,1,11,92,0,29,0,,-,0,0,0,N/A,https://www.facebook.com/1780780855277063/posts/3359882700700196,"A ""more sensitive test""....okay 👌 What does this say about the accuracy of tests? ""A more sensitive coronavirus test has determined that Gov. Mike DeWine does not have COVID-19, his office announced Thursday night. A rapid test before DeWine was scheduled to greet President Donald Trump in Cleveland determined he was positive for the virus. A second, more-proven test administered later Thursday in Columbus produced a negative result."" https://www.dispatch.com/news/20200806/more-sensitive-virus-test-determines-gov-mike-dewine-does-not-have-covid-19",https://www.facebook.com/hfo4you/photos/a.1785729951448820/3359882654033534/?type=3,,"Wie The Columbus Dispatch SUBSCRIBE More sensitive virus test determines Gov. Mike DeWine does not have COVID-19 By Randy Ludlow August 6, 2020 MIN READ",,,,,,447,5.26
Health Freedom Ohio,hfo4you,1780780855277063,HEALTH_SITE,US,"501(c)4 nonprofit organization dedicated to maintaining our fundamental human right to health freedom. Volunteer based and grassroots consisting of Ohioans, medical, and health professionals. It's your health, your life, your way.",2018-03-19 23:13:36,21101,21860,2020-09-23 14:28:18 EDT,2020-09-23,14:28:18,Photo,434,301,10,43,76,1,1,0,1,1,,-,0,0,0,N/A,https://www.facebook.com/1780780855277063/posts/3507429829278815,,https://www.facebook.com/votejenapowell/photos/a.171599986805743/718990115400058/?type=3,,"""IT'S TIME TO END THE EMERGENCY DECLARATION IN OHIO. THAT'S WHY I'M -SPONSORING REP. GRENDELL' RESTORE OHIO NOW BILL"" STATE REP. JENA POWELL",Jena Powell,"Proud to co-sponsor “Restore Ohio Now” Bill to end the emergency declaration in Ohio. 

We must get Ohio back to work and remove the Covid-19 regulations. 

Thank you State Rep Diane Grendell for your work on this crucial issue.",,,,434,5.11
