Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909859,1952189,2020-08-05 12:00:05 EDT,2020-08-05,12:00:05,Link,82,38,11,29,2,1,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3320923104617092,"Easy, delicious, simple.",https://www.healthy-holistic-living.com/water-cake-no-eggs-no-milk-no-butter-no-problem/?utm_source=HHL,,,"Water Cake: No Eggs, No Milk, No Butter, No Problem","If you are short on butter, and on eggs, and well milk too, you might think you woudn't be able to make a cake. But you're in luck, this is a water cake!",,,,-2.04
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,117049,128287,2020-08-05 11:03:30 EDT,2020-08-05,11:03:30,Link,145,122,7,10,4,1,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2702684726645598,"While chlorpyrifos has already been banned from household use, this would protect farmworkers from toxic exposures and ban other pesticides that continue to threaten the health of children.",https://thehill.com/policy/energy-environment/510523-dems-seek-to-block-chlorpyrifos-other-pesticides-in-bid-to-protect,,,"Democrats introduce bill to ban chlorpyrifos, other pesticides to protect farmworkers",Democratic lawmakers have introduced legislation that would ban chlorpyrifos and other pesticides that have sparked concerns among farmworker groups due to negative health effects.,,,,-2.01
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909859,1952189,2020-08-05 11:00:23 EDT,2020-08-05,11:00:23,Photo,43,27,4,7,4,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3325662167476519,I never go anywhere without magnesium...,https://www.facebook.com/myKoreEssentials/photos/a.594781367563105/1181045865603316/?type=3,,,MyKore Essentials,"#Magnesium is an #essentialmineral and also an #electrolyte. Some of the main functions it performs include:
Regulation of #bloodpressure
Strengthening bones
Balancing nitric oxide in the body
Supporting the proper function of nerves, muscles, and tissue
Neutralizing stomach acid
Preventing #constipation
Helping convert the #food we eat into #energy
Although we don’t need a lot of magnesium relative to other nutrients, we must regularly replenish our stores if we want to avoid a deficiency. Our body is constantly using magnesium in its normal functions, over 300 of them remember, so we need to keep giving it what it needs to work. 
Learn more: https://bit.ly/39TAR3J:=:https://www.mykoreessentials.com/shop/magnesium-oil.html?utm_source=Facebook&utm_medium=Social&utm_campaign=OGmag",,,,-34.58
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909859,1952189,2020-08-05 09:00:44 EDT,2020-08-05,09:00:44,Link,595,302,16,18,227,1,2,0,0,29,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3320922391283830,This will melt your heart!,https://www.healthy-holistic-living.com/newborn-baby-greets-dad-with-beaming-smile-she-recognizes-his-voice/?utm_source=HHL,,,Newborn Baby Greets Dad With A Beaming Smile Instant She Recognizes His Voice,A photo of a newborn baby beaming up at her father has captured hearts and gone viral on social media.,,,,3.56
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,117049,128287,2020-08-05 08:58:59 EDT,2020-08-05,08:58:59,Link,330,88,29,92,0,43,1,6,71,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2702573783323359,"Last week's meeting of the Pharma-hijacked ACIP (the CDC committee that sets vaccine policy and recommendations) proved that they may as well go ahead and rename the Public Comment section of proceedings ""Industry Comment.""",https://childrenshealthdefense.org/news/the-fix-was-in-latest-acip-meetings-public-comments-featured-a-whos-who-among-vaccine-promoters/?itm_term=home,,,The Fix Was In: Latest ACIP Meeting’s Public Comments Featured a Who’s Who Among Vaccine Promoters • Children's Health Defense,"When one after another of those allowed public comments at the recent ACIP meeting were enthusiastically pro-vaccine in their statements and in fact spent much of their time complimenting the CDC and the ACIP members in particular, I began to wonder if the event and it’s chosen “random speakers....",,,,1.13
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,39198,40847,2020-08-05 08:04:00 EDT,2020-08-05,08:04:00,Photo,120,71,2,14,33,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2005429446259296,"Truth: In fact, breast milk is so much more! Yes, it provides baby with calories, fat, protein, carbs, and water. As well as a variety of micronutrients. But it also provides growth hormones, probiotics, and a lot of immune factors. In the early months, breast milk essentially *is* baby's immune system. Breast milk is a pretty amazing substance, which changes over time, and meets each baby's unique needs. It can't be truly replicated!",https://www.facebook.com/earthley/photos/a.749202208548699/2005421219593452/?type=3,,"Breastfeeding Myth #4: Breast milk is ""just food."" Earthley -wellness",,,,,,-5.68
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909859,1952189,2020-08-05 06:00:30 EDT,2020-08-05,06:00:30,Link,588,369,10,17,138,1,0,0,1,52,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3320948921281177,This is so touching.,https://www.simplemost.com/robin-williams-daughter-uses-dads-birthday-good/,,,Robin Williams' Daughter Donated To Homeless Shelters In Honor Of His Birthday,"Award-winning actor and comedian Robin Williams brought laughter and smiles to the world in so many ways. From his early days as Mork from Ork to his iconic portrayals of Mrs. Doubtfire and Genie,...",,,,3.52
Melissa Malinowski Naturopath Practitioner,IntegrativeNutritionalTherapies,276177918209,HEALTH & WELLNESS WEBSITE,US,"Melissa Malinowski focuses on intentional living and creating a healthy home. She implements bioscan assessments across the US to uncover fundamental root imbalances for people & pets, to help them live their best lives.",2020-01-30 20:57:48 EST,5801,6223,2020-08-05 05:45:32 EDT,2020-08-05,05:45:32,Photo,87,47,15,12,12,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/IntegrativeNutritionalTherapies/posts/10158649000548210,"Friends, what happens when you're brain does NOT drain properly ... I have a 42 year old female complaining of positional headaches, which feel worse when sitting upright and better when lying down, nausea and vomiting, NECK PAIN and stiffness, change in hearing (muffled, ringing in the ears), sense of imbalance, photophobia (sensitivity to light) and blood shot eyes even with 8-9 hours of sleep. She has many fillings and crowns and had her tonsils taken out at age 16 due to many strep infections. After running her bioscan {a test unlike any other, it's like dropping a needle on your album and reading your information (causes & solutions), it's the vibrational record of a person's biology, from womb until now 💿}, she matched for 👉pineal gland inflammation, polarity imbalance, dehydration, gold crown sensitivity, tin toxicity, retroviruses, lyme, and major weakness/issues with her adenoids, tonsils, liver phase II and lymphatic system. What was happening here? Dysregulation of brain drainage. Friends, your brain HAS to be draining toxins, fluid and needs to have good flow to and from for optimal health - every night. ✏️ The most important part of the body to drain is the neck, because it allows the lympathics in the brain to drain the toxins stored within. ✏️ Your glymphatic system (or glymphatic clearance pathway, or paravascular system) is a functional waste clearance pathway for the vertebrate central nervous system (CNS). What we did: + Bed raisers + Chiropractic + Cranial Sacral/Deep tissue massage every 14 days (especially the neck area) + Infrared sauna ➜ http://www.integrativenutritionaltherapies.com/sauna-benefits/ (she was not sweating at first, must break a sweat for 15 minutes, go slow and stay with it) Infrared Energy is a frequency that goes deep within your skin, at least 2-3"" in depth, and prompts your cells to draw out toxicity. + Lymph drainage homeopathic (Lymph tone 3) ++Therapeutic Essential Oils for deep cellular detoxification (💦For lymph, I love peppermint, cypress, frank & JuvaFlex on neck muscles), these are the seed to seal powerful oils I use ➜ http://integrativenutritionaltherapies.com/eo:=:http://www.integrativenutritionaltherapies.com/eo ✏️Rubbing those YL oils mentioned above along the superior trapezius, outside right and left muscles of neck is very beneficial to helping to drain and support your glymphatics + *Strong Probiotics ➜ http://www.integrativenutritionaltherapies.com/probiotics + *Liver detox ➜ http://www.integrativenutritionaltherapies.com/liverdetox + *Magnesium Citrate (338mg of Elemental Magnesium per serving) ➜ www.integrativenutritionaltherapies.com/magnesium 💥 🌿🌟*Coupon: use code NATUROPATHMELISSA10 at checkout for an additional 10% off the ones listed above. + Coffee Enemas (The purpose of implementing ce's is to stimulate the liver to increase its detoxification of the blood and decrease the toxic load on the liver. This includes removing a variety of toxins and free radicals from the bloodstream) ➜ http://www.integrativenutritionaltherapies.com/coffee-enemas/",https://www.facebook.com/IntegrativeNutritionalTherapies/photos/a.279265483209/10158647829358210/?type=3,,,,,,,,-1.07
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909859,1952189,2020-08-05 05:00:00 EDT,2020-08-05,05:00:00,Photo,539,178,8,138,1,0,214,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3304619616247441,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3304618872914182/?type=3,,I set my clock ahead to prevent being late... all but it really did was sharpen my subtraction skills. healthy holistic lwrug,,,,,,-2.76
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909859,1952189,2020-08-05 04:00:35 EDT,2020-08-05,04:00:35,Status,84,16,64,2,1,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3324782827564453,Question of the day: How much water do you try to drink in a day?,,,,,,,,,-1.01
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909859,1952189,2020-08-05 03:00:13 EDT,2020-08-05,03:00:13,Photo,211,138,5,42,25,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3324678684241534,Change your life!,https://www.facebook.com/AskDrNandi/photos/a.312022975485597/1997238656964012/?type=3,,Every new day is another chance to change your life. Unknown Author DR. NANDI,"Partha Nandi, MD","Every new day is another chance to change your life.  -Unknown Author
#HealthHero #ParthaNandiMD #askdrnandi #quoteoftheday",,,,-7.05
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909859,1952189,2020-08-05 02:00:20 EDT,2020-08-05,02:00:20,Photo,187,113,2,61,9,1,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3324568847585851,True!,https://www.facebook.com/VegetableJuicing/photos/a.181515575236990/2829290287126159/?type=3,,Those who think they have no time for healthy eating will sooner or later have to find time for illness. -EDWARD STANLEY #JuicingVegetables,Juicing Vegetables,Start living healthy today 💚,,,,-7.95
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909859,1952189,2020-08-05 00:00:12 EDT,2020-08-05,00:00:12,Link,26,15,3,5,1,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3320577317985004,"“Talking with children gives a fresh perspective on the absurdity of doing so little about climate change, but it also exposes a troubling disconnect between what we say and what we do.” - Caroline Hickman, Member Climate Psychology Alliance",https://expand-your-consciousness.com/children-can-have-the-most-powerful-voices-about-climate-change/,,,Children Can Have the Most Powerful Voices About Climate Change,"Psychotherapist Caroline Hickman, a member of the Climate Psychology Alliance, suggests that “talking with children gives a fresh perspective on the absurdity of doing so little about climate change, but it also exposes a troubling disconnect between what we say and what we do.”",,,,-6.42
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909859,1952189,2020-08-04 23:00:23 EDT,2020-08-05,23:00:23,Link,33,21,0,12,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3324246394284763,Under eye bags can cause even more stress. Here's how to get rid of them.,http://ed.gr/cpr67,https://draxe.com/beauty/how-to-get-rid-of-bags-under-eyes/?utm_campaign=partners&utm_medium=social&utm_source=facebook&utm_content=HHL,,Puffy Eyes? Dark Circles? Try These Easy Home Remedies to Look Younger!,"As fluid accumulates beneath the eyes due to aging or allergies, it causes puffiness under the eyes and a swollen appearance. Learn how to get rid of bags under eyes naturally with a few easy home remedies.",,,,-5.06
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-08-04 22:20:45 EDT,2020-08-05,22:20:45,Link,765,566,38,87,69,0,5,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/circleofmamas/posts/2675246409417608,🎯,https://www.facebook.com/1027965023/posts/10221616545376116/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2F1027965023%2Fposts%2F10221616545376116%2F,,This is a re-share of a post,"❌The virus is spreading because Trump didn’t act fast enough.
❌The virus is spreading because people didn’t stay home.
❌The virus is spreading because some aren’t wearing masks. 
✅ Or the virus is just spreading because that’s what viruses do. 🤓",,,,40.26
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909859,1952189,2020-08-04 21:00:28 EDT,2020-08-05,21:00:28,Link,94,45,2,37,8,2,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3320946377948098,"You can refrigerate these and heat them up for quick, compact dinners!",https://askdrnandi.com/stuffed-spanish-peppers/?utm_source=HHL,,,Stuffed Spanish Peppers,Always use organic when possible Serves 6 INGREDIENTS 1 1/2,,,,-1.78
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-08-04 20:33:52 EDT,2020-08-05,20:33:52,Photo,408,167,11,150,78,0,0,0,1,1,,-,0,0,0,N/A,https://www.facebook.com/circleofmamas/posts/2675187836090132,"Have we forgotten that we are mortal beings? What is the magic number of deaths, and for what cause, is justification to close down and eliminate life as we know it: the economy, businesses, schools, all social life. People do die. We will not, and cannot, prevent that. But why this? Why now? Why is COVID the mountain we all are dying on? . Before this, every year in the US, 2.8 million people died. None of us ever stopped living life. We all ate out at restaurants. We went to school. We hugged our friends. . Every year in the US: 600,000 die of cancer 130,000 people die taking prescriptions given to them by their doctor 23,000 people die from antibiotic resistant bacteria 161,000 avoidable hospital deaths every year 50,000 people die by suicide every year in the US. . What are the circumstances of death that warrant closure of everything? Is it really just COVID? Why do none of these other causes count, or matter? Why are we so willing to end and deconstruct everything that once was normal and ok, for something with a 99.5% survival rate?",https://www.facebook.com/circleofmamas/photos/a.1876263759315881/2675187836090132/?type=3,,WE ARE MORTAL,Timeline Photos,,,,,21.47
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909836,1952139,2020-08-04 20:00:25 EDT,2020-08-05,20:00:25,Link,62,27,5,24,0,2,1,3,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3320921844617218,"If you notice these signs, you may be overstressed without knowing it...",https://www.healthy-holistic-living.com/9-signs-youre-overstressed-and-dont-know-it/?utm_source=HHL,,,9 Signs You're Overstressed (And Don't Know It),"Stress can sneak up on you, simmer quietly or punch you right in the gut. The scary thing is that sometimes you’re so stressed out, you’re operating on autopilot and can’t see the negative impact it has on your life.",,,,-2.69
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,39022,40659,2020-08-04 19:56:30 EDT,2020-08-04,19:56:30,Link,386,63,60,111,0,29,3,7,113,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2008447415957499,"Because their fear mongering tactics didn't work, the Federal Government and Yale are now working on different techniques to ""persuade"" us into taking the Covid-19 Vaccine. The options they are studying include shame and anger techniques. A few of these techniques are: Baseline message - These participants will be assigned a message about the the effectiveness and safety of vaccines. Personal freedom - Limiting people's personal freedom and by working together to get enough people vaccinated society can preserve its personal freedom. Self-interest message - COVID-19 presents a real danger to one's health, even if one is young and healthy. Getting vaccinated against COVID-19 is the best way to prevent oneself from getting sick. Community interest message - The dangers of COVID-19 to the health of loved ones. The more people who get vaccinated against COVID-19, the lower the risk that one's loved ones will get sick. Economic benefit message - How COVID-19 is wreaking havoc on the economy and the only way to strengthen the economy is to work together to get enough people vaccinated. Guilt message - The best way to protect them is by getting vaccinated and society must work together to get enough people vaccinated. Then it asks the participant to imagine the guilt they will feel if they don't get vaccinated and spread the disease. Embarrassment message - Asks the participant to imagine the embarrassment they will feel if they don't get vaccinated and spread the disease. Anger message - Asks the participant to imagine the anger they will feel if they don't get vaccinated and spread the disease. Trust in science message - Getting vaccinated against COVID-19 is the most effective way of protecting one's community. Vaccination is backed by science. If one doesn't get vaccinated that means that one doesn't understand how infections are spread or who ignores science. Not bravery message - Describes how firefighters, doctors, and front line medical workers are brave. Those who choose not to get vaccinated against COVID-19 are not brave. Why does our government have to manipulate us? Shouldn't they be more worried about making sure the vaccine is properly tested, and also looking at already-existing methods of keeping people healthy? This is way over the line. Here is the study: https://clinicaltrials.gov/ct2/show/NCT04460703?term=Vaccine&cond=Covid19&cntry=US&draw=2 https://www.thegatewaypundit.com/2020/08/federal-government-yale-holding-clinical-trials-best-persuade-americans-take-fauci-gates-covid-19-vaccines/",https://www.thegatewaypundit.com/2020/08/federal-government-yale-holding-clinical-trials-best-persuade-americans-take-fauci-gates-covid-19-vaccines/,,,Federal Government and Yale Are Holding Clinical Trials on How Best to 'Persuade' Americans to Take COVID-19 Vaccines,The Federal Government and Yale are currently holding clinical trials on how best to persuade Americans into taking the Fauci-Gates COVID-19 vaccines. The study is published at the government website on clinical trials. The options they are studying include shame and anger techniques: Other: Control...,,,,-1.03
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909836,1952139,2020-08-04 18:00:26 EDT,2020-08-04,18:00:26,Link,383,43,210,56,1,5,29,32,4,3,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3320920357950700,To all the people who think this is no big deal.,https://www.healthy-holistic-living.com/i-need-folks-who-refuse-to-wear-a-mask-to-hear-my-story/?utm_source=HHL,,,I Need Folks Who Refuse To Wear A Mask To Hear My Story,"At this point, we’ve all seen the posts questioning the seriousness of COVID-19. “It’s just a bad flu.” “Wearing a mask won’t do anything.” “Only vulnerable populations really need to worry about it.”",,,,2.29
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,117009,128242,2020-08-04 17:49:41 EDT,2020-08-04,17:49:41,Link,922,537,59,209,114,1,1,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2702081293372608,"Despite the massive censorship campaigns and avalanche of propaganda about needing mass vaccination to ""return to normal"", it appears that more people are waking up to what parents of vaccine-injured children have known for years: the risks are real.",https://news.yahoo.com/yahoo-news-you-gov-coronavirus-poll-number-of-americans-who-plan-to-get-vaccinated-falls-to-42-percent-a-new-low-162000936.html,,,Yahoo News/YouGov coronavirus poll: Number of Americans who plan to get vaccinated falls to 42% — a new low,"The outlook for universal vaccination is clouded by political considerations from both sides: skepticism about medical authority and expertise on one side, and suspicions on the other that the administration is cutting corners on safety to rush a vaccine into production before the election.",,,,3.17
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,117009,128242,2020-08-04 17:04:20 EDT,2020-08-04,17:04:20,Link,290,88,5,108,1,37,0,9,42,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2702057386708332,"Josh Mazer unravels a tangled web of Merck and state government scheming in Maryland to push the Gardasil vaccine on children. From the article: MD DOH brought in a Merck spokesperson to front an “HPV Symposium” in 2018. The agenda was money. Sales contests, cash bonuses to individual physicians, and cash bonuses to practices that hit industry set sales goals.",https://childrenshealthdefense.org/child-health-topics/known-culprit/vaccines-culprit/marylands-145-million-cervical-cancer-control-policy-fail/,,,Maryland's $145 Million Cervical Cancer Control Policy Fail • Children's Health Defense,"In 2007 Maryland’s cervical cancer policy changed with HB 1049/SB 774, Task Force on the HPV Vaccine, which made Merck’s Gardasil vaccine the new centerpiece—the proven test and educate strategy was abandoned. Since then Maryland’s cervical cancer incidence is up 8%.",,,,-1
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909836,1952139,2020-08-04 17:00:00 EDT,2020-08-04,17:00:00,Photo,856,396,14,265,44,1,136,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3304603596249043,Yes!,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3304602132915856/?type=3,,my favorite childhood memory is not paying bills. holistic healthy lwing,,,,,,-1.74
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1909836,1952139,2020-08-04 15:01:21 EDT,2020-08-04,15:01:21,Photo,"6,155",2668,413,2072,425,15,536,0,1,25,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3323327007710035,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3323327007710035/?type=3,,A man who cooks is attractive.A man who does the dishes is irresistible,Timeline Photos,,,,,4.14
Autism Treatment Centers of North America,AutismTreatmentCenter,183543813371,MEDICAL RESEARCH CENTER,,"Fundraising Volunteer for Charities for Biomedical Guided Interventions and Treatments Associated with Autism Spectrum Disorder, ADHD and Traumatic Brain Injuries",2020-10-30 19:09:27 EDT,N/A,N/A,2020-08-04 14:50:14 EDT,2020-08-04,14:50:14,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,3,110851,0,00:11:00,https://www.facebook.com/AutismTreatmentCenter/posts/10157476230728372,,https://www.facebook.com/JudicialWatch/videos/3254889467920846/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FJudicialWatch%2Fvideos%2F3254889467920846%2F,,Judicial Watch,"Join Judicial Watch President Tom Fitton for a discussion of how big tech, and the political establishment, are trying to silence efforts to promote Hydroxycholoroquin,  a potentially functioning treatment for COVID-19. The government, just like big tech, doesn’t have the right to decide your preferred treatment, or trample upon your rights to privacy. TUNE IN!

WATCH: https://youtu.be/Emu8VWBHzqo
READ: judicialwatch.org

Let us know your comments below!",,,,-6
Autism Treatment Centers of North America,AutismTreatmentCenter,183543813371,MEDICAL RESEARCH CENTER,,"Fundraising Volunteer for Charities for Biomedical Guided Interventions and Treatments Associated with Autism Spectrum Disorder, ADHD and Traumatic Brain Injuries",2020-10-30 19:09:27 EDT,N/A,N/A,2020-08-04 14:24:44 EDT,2020-08-04,14:24:44,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/AutismTreatmentCenter/posts/10157476178148372,,https://www.youtube.com/watch?time_continue=5&v=-dwWQZkJ5r8&feature=emb_logo,https://www.google.com/sorry/index?continue=https://www.youtube.com/watch%3Ftime_continue%3D5%26v%3D-dwWQZkJ5r8%26feature%3Demb_logo&q=EgQ0KuTRGI6d9PwFIhkA8aeDSy_n7Z3UQ_WRWy6xf9Wi69qcd35xMgFy,,"The Harmful Effects Of Glyphosate, The Most Common Agrochemical","We’re living in an age where it’s increasingly hard to avoid exposure to toxins. Some of the most ubiquitous are right on our food, on some of the most commo...",,,,-8
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,117009,128242,2020-08-04 14:16:12 EDT,2020-08-04,14:16:12,Link,601,340,18,156,8,20,0,13,46,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2701960313384706,"No matter how you feel about HCQ as a treatment for COVID-19, shutting down the free flow of information is just plain wrong. Censorship goes against the very principles upon which this country was founded.",https://texasscorecard.com/federal/doctors-with-coronavirus-treatment-face-orwellian-suppression/,,,Doctors With Coronavirus Treatment Face Orwellian Suppression | Texas Scorecard,A number of doctors across the country—who are apparently successfully treating the Chinese coronavirus—are being attacked in Orwellian-like oppression by the media and government regulators.,,,,2.07
InPower Movement,inpowermovement,1635016923415359,COMMUNITY,US,The official facebook page of InPower Movement,2018-12-16 03:48:06 EST,8557,9255,2020-08-04 14:04:58 EDT,2020-08-04,14:04:58,Link,49,22,5,16,0,3,0,0,3,0,,-,0,0,0,N/A,https://www.facebook.com/inpowermovement/posts/2593620504221658,"This information was pulled together for a government employee questioning risks from non-ionizing radiation, as he was under the impression only thermal effects cause harm. The material below, and attached, documents _that the U.S. has known for over a half century that there are biological and health effects of non-thermal radio frequency radiation.",https://electromagnetichealth.org/electromagnetic-health-blog/u-s-gov-ignoring-own-evidence/,,,electromagnetichealth.org | Wireless Radiation (RFR) – Is U.S. Government Ignoring Its Own Evidence for Risk?,"To EMF Community:   Below is information I pulled together for a government employee questioning risks from non-ionizing radiation, as he was under the impression only thermal effects cause harm. The material below, and attached, documents that the U.S. has known for over a half century that there ...",,,,-2.31
